MotherShip.UTCGregorian   MotherShip.motherVNB.X    MotherShip.motherVNB.Y    MotherShip.motherVNB.Z    MotherShip.motherVNB.VX   MotherShip.motherVNB.VY   MotherShip.motherVNB.VZ   
10 Jan 2028 15:50:24.000   -814.6227169439536        0                         53961.80311872259         2.883958516336676         0                         -1.179611963664229e-16    
10 Jan 2028 16:04:48.000   -815.509250997884         -9.094947017729282e-13    53924.13519960098         2.8834966739471           0                         8.326672684688674e-17     
10 Jan 2028 16:19:12.000   -814.3540063111197        0                         53886.48439311679         2.882987522087988         -1.387778780781446e-17    -9.8879238130678e-17      
10 Jan 2028 16:33:36.000   -811.1592463231949        9.094947017729282e-13     53848.94557075059         2.882432779119453         1.387778780781446e-17     -2.055647319032516e-16    
10 Jan 2028 16:48:00.000   -805.9316774627698        0                         53811.61329290028         2.881834274744252         2.775557561562891e-17     2.818925648462312e-16     
10 Jan 2028 17:02:24.000   -798.6824475067868        9.094947017729282e-13     53774.58157515779         2.881193946140537         -1.734723475976807e-17    -3.547509508372571e-16    
10 Jan 2028 17:16:48.000   -789.4271287057713        9.094947017729282e-13     53737.94369149567         2.880513833107694         2.081668171172169e-17     8.673617379884035e-19     
10 Jan 2028 17:31:12.000   -778.1856790838747        -9.094947017729282e-13    53701.79194487949         2.879796074350738         -2.255140518769849e-17    3.358587279816971e-16     
10 Jan 2028 17:45:36.000   -764.9823966604605        0                         53666.21747653699         2.879042902192638         3.122502256758253e-17     -2.168404344971009e-16    
10 Jan 2028 18:00:00.000   -749.845848679244         0                         53631.31004638509         2.878256638124489         1.734723475976807e-17     2.905661822261152e-17     
10 Jan 2028 18:14:24.000   -732.8087987349411        -9.094947017729282e-13    53597.15784996106         2.877439686552406         6.938893903907228e-18     -1.561251128379126e-17    
10 Jan 2028 18:28:48.000   -713.9081114789457        9.094947017729282e-13     53563.8473089084          2.876594529231442         -4.163336342344337e-17    2.567390744445674e-16     
10 Jan 2028 18:43:12.000   -693.184660747933         0                         53531.46289832907         2.875723717834096         1.387778780781446e-17     1.717376241217039e-16     
10 Jan 2028 18:57:36.000   -670.6832216983508        -9.094947017729282e-13    53500.0869475068          2.87482986699349          1.387778780781446e-17     7.632783294297951e-17     
10 Jan 2028 19:12:00.000   -646.452366475723         -9.094947017729282e-13    53469.7994925285          2.873915646787419         0                         -3.660266534311063e-16    
10 Jan 2028 19:26:24.000   -620.5443492579016        0                         53440.67807264119         2.872983773700824         -1.387778780781446e-17    1.457167719820518e-16     
10 Jan 2028 19:40:48.000   -593.0150014783686        9.094947017729282e-13     53412.79759640415         2.872037002445564         -2.775557561562891e-17    1.370431546021678e-16     
10 Jan 2028 19:55:12.000   -563.9236083293081        0                         53386.23016845636         2.87107811770497          0                         1.474514954580286e-16     
10 Jan 2028 20:09:36.000   -533.3328051322717        0                         53361.04495417999         2.87010992482383          -2.775557561562891e-17    1.700029006457271e-16     
10 Jan 2028 20:24:00.000   -501.308447043643         0                         53337.30802560861         2.869135241866961         -5.551115123125783e-17    -1.040834085586084e-17    
10 Jan 2028 20:38:24.000   -467.9195006498896        9.094947017729282e-13     53315.08223714789         2.868156890600679         -2.775557561562891e-17    0                         
10 Jan 2028 20:52:48.000   -433.2379042910599        0                         53294.42708711544         2.867177689030485         0                         7.632783294297951e-17     
10 Jan 2028 21:07:12.000   -397.3384511919581        0                         53275.3986065602          2.866200442998844         2.775557561562891e-17     2.42861286636753e-17      
10 Jan 2028 21:21:36.000   -360.2986323266023        0                         53258.04923636559         2.865227939432776         -2.775557561562891e-17    -1.040834085586084e-17    
10 Jan 2028 21:36:00.000   -322.198504596012         -9.094947017729282e-13    53242.42772951746         2.864262938694533         2.775557561562891e-17     -1.040834085586084e-17    
10 Jan 2028 21:50:24.000   -283.1205150630086        9.094947017729282e-13     53228.57904203243         2.863308168342579         -2.775557561562891e-17    -3.469446951953614e-18    
10 Jan 2028 22:04:48.000   -243.149347670865         0                         53216.54426389012         2.862366317161998         0                         -6.938893903907228e-18    
10 Jan 2028 22:19:12.000   -202.371727325776         9.094947017729282e-13     53206.36051046478         2.86144002837599          -5.551115123125783e-17    6.938893903907228e-18     
10 Jan 2028 22:33:36.000   -160.8762513189857        -4.547473508864641e-13    53198.06086926936         2.860531894250081         0                         4.85722573273506e-17      
10 Jan 2028 22:48:00.000   -118.7531671430878        -9.094947017729282e-13    53191.67432887953         2.859644450992125         5.551115123125783e-17     2.081668171172169e-17     
10 Jan 2028 23:02:24.000   -76.09419212766642        -4.547473508864641e-13    53187.22572718095         2.858780172804741         0                         -3.816391647148976e-17    
10 Jan 2028 23:16:48.000   -32.99227716302852        0                         53184.73570544154         2.857941467372928         0                         -3.642919299551295e-17    
10 Jan 2028 23:31:12.000   10.45858154675673         9.094947017729282e-13     53184.22067244239         2.857130670224761         0                         -9.540979117872439e-17    
10 Jan 2028 23:45:36.000   54.16358567843724         4.547473508864641e-13     53185.69277959951         2.856350040522353         0                         6.591949208711867e-17     
11 Jan 2028 00:00:00.000   98.02732489746506         -2.273736754432321e-13    53189.15990103963         2.855601755750547         5.551115123125783e-17     -5.724587470723463e-17    
11 Jan 2028 00:14:24.000   141.9540165974229         -2.273736754432321e-13    53194.62562997253         2.854887907887739         -5.551115123125783e-17    1.561251128379126e-16     
11 Jan 2028 00:28:48.000   185.8476942326681         -2.273736754432321e-13    53202.08927443675         2.854210498550486         5.551115123125783e-17     -2.116362640691705e-16    
11 Jan 2028 00:43:12.000   229.6124378721465         9.094947017729282e-13     53211.54586826502         2.853571435474011         0                         -2.862293735361732e-17    
11 Jan 2028 00:57:36.000   273.152561485976          -5.684341886080801e-13    53222.98620018347         2.852972529334138         0                         1.830133267155531e-16     
11 Jan 2028 01:12:00.000   316.3728168838815         -9.094947017729282e-13    53236.39681518348         2.852415489354782         0                         9.150666335777657e-17     
11 Jan 2028 01:26:24.000   359.1786032192788         5.684341886080801e-13     53251.76007026726         2.851901921623888         0                         2.779894370252833e-16     
11 Jan 2028 01:40:48.000   401.4761579553991         -2.202682480856311e-13    53269.05416645571         2.851433326285925         -5.551115123125783e-17    -1.510293626272308e-16    
11 Jan 2028 01:55:12.000   443.1727427816758         7.105427357601002e-13     53288.25319483767         2.851011095252555         0                         -2.467644144577008e-16    
11 Jan 2028 02:09:36.000   484.1768690008478         -1.13686837721616e-13     53309.32720399719         2.850636511011439         5.551115123125783e-17     -2.246466901389965e-16    
11 Jan 2028 02:24:00.000   524.3984710202312         -3.410605131648481e-13    53332.2422481527          2.850310744452323         -1.110223024625157e-16    3.729655473350135e-17     
