MotherShip.UTCGregorian   MotherShip.motherRIC.X    MotherShip.motherRIC.Y    MotherShip.motherRIC.Z    MotherShip.motherRIC.VX   MotherShip.motherRIC.VY   MotherShip.motherRIC.VZ   
10 Jan 2028 18:28:48.000   53568.60464230603         -2.984279490192421e-12    9.094947017729282e-13     -0.03833633863653831      0                         -4.163336342344337e-17    
10 Jan 2028 18:43:12.000   53535.95077150568         2.614797267597169e-12     0                         -0.03723493355445536      -4.440892098500626e-16    1.387778780781446e-17     
10 Jan 2028 18:57:36.000   53504.29066322304         6.536993168992922e-13     -9.094947017729282e-13    -0.0360363651798701       -4.440892098500626e-16    1.387778780781446e-17     
10 Jan 2028 19:12:00.000   53473.70716934935         3.325340003357269e-12     -9.094947017729282e-13    -0.0347432349328913       4.440892098500626e-16     0                         
10 Jan 2028 19:26:24.000   53444.28078057621         2.074784788419493e-12     0                         -0.03335836538991514      0                         -1.387778780781446e-17    
10 Jan 2028 19:40:48.000   53416.08946624992         -1.591615728102624e-12    9.094947017729282e-13     -0.03188479434323417      -4.440892098500626e-16    -2.775557561562891e-17    
10 Jan 2028 19:55:12.000   53389.20847358042         8.526512829121202e-13     0                         -0.03032576766394067      0                         0                         
10 Jan 2028 20:09:36.000   53363.71016414665         -3.979039320256561e-12    0                         -0.02868473298681391      4.440892098500626e-16     -2.775557561562891e-17    
10 Jan 2028 20:24:00.000   53339.66383075291         1.591615728102624e-12     0                         -0.02696533178428548      8.881784197001252e-16     -5.551115123125783e-17    
10 Jan 2028 20:38:24.000   53317.13554395932         1.023181539494544e-12     9.094947017729282e-13     -0.02517139239276825      0                         -2.775557561562891e-17    
10 Jan 2028 20:52:48.000   53296.1879839973          7.389644451905042e-13     0                         -0.02330692119291198      4.440892098500626e-16     0                         
10 Jan 2028 21:07:12.000   53276.88030030167         1.080024958355352e-12     0                         -0.02137609481650549      0                         2.775557561562891e-17     
10 Jan 2028 21:21:36.000   53259.26795936646         3.979039320256561e-13     0                         -0.0193832500414615       0                         -2.775557561562891e-17    
10 Jan 2028 21:36:00.000   53243.40261862735         -6.252776074688882e-13    -9.094947017729282e-13    -0.01733287487705172      0                         2.775557561562891e-17     
10 Jan 2028 21:50:24.000   53229.33198960836         -1.13686837721616e-13     9.094947017729282e-13     -0.01522959716202209      0                         -2.775557561562891e-17    
10 Jan 2028 22:04:48.000   53217.099742431           -5.684341886080801e-14    0                         -0.01307817423688115      0                         0                         
10 Jan 2028 22:19:12.000   53206.74537204439         0                         9.094947017729282e-13     -0.01088348022665977      4.440892098500626e-16     -5.551115123125783e-17    
10 Jan 2028 22:33:36.000   53198.30412164216         -1.13686837721616e-13     -4.547473508864641e-13    -0.008650494701355302     0                         0                         
10 Jan 2028 22:48:00.000   53191.80689001163         -1.193711796076968e-12    -9.094947017729282e-13    -0.006384288395403993     -4.440892098500626e-16    5.551115123125783e-17     
10 Jan 2028 23:02:24.000   53187.2801605814          -1.875832822406664e-12    -4.547473508864641e-13    -0.004090011127912187     0                         0                         
10 Jan 2028 23:16:48.000   53184.74593854916         -1.364242052659392e-12    0                         -0.00177287670258364      -8.881784197001252e-16    0                         
10 Jan 2028 23:31:12.000   53184.22170077302         1.051603248924948e-12     9.094947017729282e-13     0.0005618496078103677     4.440892098500626e-16     0                         
10 Jan 2028 23:45:36.000   53185.72035932162         -1.790567694115452e-12    4.547473508864641e-13     0.002908866498417607      -4.440892098500626e-16    0                         
11 Jan 2028 00:00:00.000   53189.25023286932         -4.604316927725449e-12    -2.273736754432321e-13    0.005262849163377437      0                         5.551115123125783e-17     
11 Jan 2028 00:14:24.000   53194.81503733006         3.097966327914037e-12     -2.273736754432321e-13    0.007618464415670307      4.440892098500626e-16     -5.551115123125783e-17    
11 Jan 2028 00:28:48.000   53202.41387879492         -2.984279490192421e-12    -2.273736754432321e-13    0.009970382945757483      0                         5.551115123125783e-17     
11 Jan 2028 00:43:12.000   53212.04126475602         3.836930773104541e-12     9.094947017729282e-13     0.01231329372766372       0                         0                         
11 Jan 2028 00:57:36.000   53223.68713633776         -2.387423592153937e-12    -5.684341886080801e-13    0.01464191596197568       0                         0                         
11 Jan 2028 01:12:00.000   53237.336875758           -5.343281372915953e-12    -9.094947017729282e-13    0.01695101175696307       -8.881784197001252e-16    0                         
11 Jan 2028 01:26:24.000   53252.97137109179         5.968558980384842e-13     5.684341886080801e-13     0.01923539893368869       -4.440892098500626e-16    0                         
11 Jan 2028 01:40:48.000   53270.56706000227         1.667554982986985e-12     -2.202682480856311e-13    0.02148996265074142       -4.440892098500626e-16    -5.551115123125783e-17    
11 Jan 2028 01:55:12.000   53290.09599012815         -1.101341240428155e-13    7.105427357601002e-13     0.02370966655826858       0                         0                         
11 Jan 2028 02:09:36.000   53311.52590372282         -3.694822225952521e-12    -1.13686837721616e-13     0.02588956585211236       -4.440892098500626e-16    5.551115123125783e-17     
11 Jan 2028 02:24:00.000   53334.82030505072         3.339550858072471e-12     -3.410605131648481e-13    0.02802481732898574       0                         -1.110223024625157e-16    
11 Jan 2028 02:38:24.000   53359.93857114906         6.394884621840902e-13     4.547473508864641e-13     0.03011069243208758       0                         0                         
11 Jan 2028 02:52:48.000   53386.83603821272         7.105427357601002e-13     -4.547473508864641e-13    0.03214258728466863       0                         0                         
11 Jan 2028 03:07:12.000   53415.46413257959         -4.547473508864641e-12    -4.547473508864641e-13    0.03411603538547832       4.440892098500626e-16     0                         
11 Jan 2028 03:21:36.000   53445.77047374647         3.979039320256561e-13     -2.273736754432321e-13    0.0360267169970161        0                         -5.551115123125783e-17    
11 Jan 2028 03:36:00.000   53477.69902246242         -3.410605131648481e-12    4.547473508864641e-13     0.0378704707186641        4.440892098500626e-16     5.551115123125783e-17     
11 Jan 2028 03:50:24.000   53511.19022184475         1.932676241267473e-12     0                         0.03964330167474599       8.881784197001252e-16     0                         
11 Jan 2028 04:04:48.000   53546.18112474252         -4.433786671143025e-12    -4.547473508864641e-13    0.04134138944566707       4.440892098500626e-16     5.551115123125783e-17     
11 Jan 2028 04:19:12.000   53582.60557209473         2.842170943040401e-12     0                         0.04296109439657          -4.440892098500626e-16    0                         
11 Jan 2028 04:33:36.000   53620.39432862204         -7.958078640513122e-13    -4.547473508864641e-13    0.04449896005055531       0                         -5.551115123125783e-17    
11 Jan 2028 04:48:00.000   53659.47526195897         -5.286437954055145e-12    4.547473508864641e-13     0.04595171474383175       8.881784197001252e-16     0                         
11 Jan 2028 05:02:24.000   53699.77349279883         2.842170943040401e-13     0                         0.04731626879887862       0                         0                         
11 Jan 2028 05:16:48.000   53741.21153699602         -1.4210854715202e-12      -9.094947017729282e-13    0.04858970897983143       0                         0                         
11 Jan 2028 05:31:12.000   53783.70948235434         -4.547473508864641e-13    9.094947017729282e-13     0.04976929202793039       0                         8.326672684688674e-17     
11 Jan 2028 05:45:36.000   53827.18510158023         -7.958078640513122e-13    0                         0.05085243517540531       -4.440892098500626e-16    0                         
